neighborhood_name,neighborhood_clean,neighborhood_normalized,district,province,source,osm_type,lat,lon
Hıdırlı,hıdırlı,hidirli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5062005,36.5295926
Hırvalık,hırvalık,hirvalik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8405501,36.9080061
Ilgadın,ilgadın,ilgadin,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5946009,36.621199
İbişdere,i̇bişdere,i̇bisdere,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9653856,37.1217396
İbolar,i̇bolar,i̇bolar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6462282,37.2087349
İdrisler,i̇drisler,i̇drisler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7064108,37.0382273
İkizler,i̇kizler,i̇kizler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7014995,36.6311176
İlyaslar,i̇lyaslar,i̇lyaslar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5648425,37.3793502
İmirzeler,i̇mirzeler,i̇mirzeler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.692521,36.91731
İncirli,i̇ncirli,i̇ncirli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5882876,37.0597712
İncirlipınar,i̇ncirlipınar,i̇ncirlipinar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.595457,36.9730707
İnönü,i̇nönü,i̇nonu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2927808,36.7687959
İsa Divanlı Mah.,i̇sa divanlı,i̇sa divanli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5803658,36.933629
İsaveliler,i̇saveliler,i̇saveliler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7423602,36.672582
İshaklar,i̇shaklar,i̇shaklar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6020546,36.7374746
İsmet Paşa Mah.,i̇smet paşa,i̇smet pasa,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5789193,36.9299085
İstasyon,i̇stasyon,i̇stasyon,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.542934,36.9266141
İstiklal,i̇stiklal,i̇stiklal,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5944326,36.8648503
İçmeler,i̇çmeler,i̇cmeler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,38.0565395,37.1879053
İğdemlik,i̇ğdemlik,i̇gdemlik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.2139537,36.7902741
Kabakulak,kabakulak,kabakulak,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.3287221,36.9667389
Kabayar,kabayar,kabayar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0014197,36.5404251
Kadimen,kadimen,kadimen,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.3994549,37.4256145
Kadılı,kadılı,kadili,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5390266,36.709984
Kahyalar,kahyalar,kahyalar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8655884,36.9469569
Kale,kale,kale,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,38.243135,36.9371938
Kalealtı,kalealtı,kalealti,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.3743109,36.8667005
Kalebaşı,kalebaşı,kalebasi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5293819,36.5815876
Kalesalyan,kalesalyan,kalesalyan,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0411774,36.6330383
Kandil,kandil,kandil,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6270162,36.9445178
Kandilözü,kandilözü,kandilozu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0204904,37.0982631
Kangallı,kangallı,kangalli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7333027,37.0896283
Kapılı,kapılı,kapili,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.2889793,37.0003596
Karaahmet,karaahmet,karaahmet,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7492949,37.0869648
Karaaliler,karaaliler,karaaliler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7191482,37.1109807
Karabaşlar,karabaşlar,karabaslar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9820379,36.9695244
Karabörk,karabörk,karabork,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5360306,36.7524383
Karabükler,karabükler,karabukler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9213787,37.0586713
Karacaoğlan,karacaoğlan,karacaoglan,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5760528,36.9052632
Karacasu Ferhuş,karacasu ferhuş,karacasu ferhus,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5069658,36.9719095
Karacasu Karaziyaret,karacasu karaziyaret,karacasu karaziyaret,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5315694,36.9934753
Karacasu Karşıyaka,karacasu karşıyaka,karacasu karsiyaka,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5195061,36.9289415
Karacasu Kırım,karacasu kırım,karacasu kirim,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5081971,36.9797051
Karacasu Mamaraş,karacasu mamaraş,karacasu mamaras,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4990327,36.991661
Karadut,karadut,karadut,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7327528,36.6510448
Karaerik,karaerik,karaerik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0779544,36.9445534
Karagöl,karagöl,karagol,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.506294,37.4615078
Karagöz,karagöz,karagoz,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9482032,36.5919224
Karakuyu,karakuyu,karakuyu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4284436,37.4165911
Karakütük,karakütük,karakutuk,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9244114,36.5745667
Karakız,karakız,karakiz,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0256486,37.0030144
Karamanlı,karamanlı,karamanli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5868382,36.9136255
Karapınar,karapınar,karapinar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2922026,36.7322237
Karataş,karataş,karatas,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7133395,37.0998029
Karataşlı,karataşlı,karatasli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4887148,36.3169951
Karaçalılık,karaçalılık,karacalilik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7867307,36.9501531
Karaçar,karaçar,karacar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.9655674,37.4488113
Karbasan,karbasan,karbasan,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6399146,36.6301334
Kargı,kargı,kargi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4388353,36.4829106
Kargılık,kargılık,kargilik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5178925,36.2412507
Kartolar,kartolar,kartolar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5175699,37.5203169
Karşıyaka,karşıyaka,karsiyaka,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.4174514,36.9209567
Katırcılar,katırcılar,katircilar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.922341,36.9128046
Kavak,kavak,kavak,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5010366,36.6202593
Kavlaklı,kavlaklı,kavlakli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,quarter,37.5886536,36.7648235
Kaya,kaya,kaya,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4139226,36.346588
Kayaaltı,kayaaltı,kayaalti,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.3407425,36.8300462
Kayabaşı,kayabaşı,kayabasi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5747297,37.536013
Kayapa,kayapa,kayapa,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0507525,37.0928927
Kaymakamteyfik,kaymakamteyfik,kaymakamteyfik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5157512,37.0422935
Kazmadere,kazmadere,kazmadere,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0895488,36.5891309
Kazım Karabekir Mah.,kazım karabekir,kazim karabekir,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5966844,36.7603972
Kebeliler,kebeliler,kebeliler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1002894,37.0571829
Keklikotluğu,keklikotluğu,keklikotlugu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.265095,36.770403
Kelkara,kelkara,kelkara,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.4142005,37.0870066
Kemalpaşa,kemalpaşa,kemalpasa,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2820892,36.7785331
Kendizler,kendizler,kendizler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9170388,36.9317889
Kengerli,kengerli,kengerli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.869027,36.8121567
Kepez,kepez,kepez,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.2051233,36.7532079
Kesik,kesik,kesik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6083538,36.3468353
Kesim,kesim,kesim,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4494997,36.3066923
Keşifli,keşifli,kesifli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5279561,36.7636497
Kikiler,kikiler,kikiler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.3911085,36.6030934
Kilisecik,kilisecik,kilisecik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8504083,36.9573851
Kiraz,kiraz,kiraz,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4338996,36.5887467
Kirikler,kirikler,kirikler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0343477,37.0028043
Kirmentaş,kirmentaş,kirmentas,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.4474406,36.908234
Kocabekirli,kocabekirli,kocabekirli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5914543,36.9775034
Kocalar,kocalar,kocalar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5656728,37.2757271
Kokar,kokar,kokar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4929375,36.8337082
Konak,konak,konak,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.374932,37.2935993
Kozdere,kozdere,kozdere,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9563779,36.9115365
Kozoğlu,kozoğlu,kozoglu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9987524,37.0168615
Kullar,kullar,kullar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,quarter,37.9783304,37.5160231
Kulu,kulu,kulu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5044267,37.5807748
Kumrular,kumrular,kumrular,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8235049,36.5325324
Kundakçılar,kundakçılar,kundakcilar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5118799,36.4333858
Kurtuluş,kurtuluş,kurtulus,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.3396057,37.0220607
Kuruçay,kuruçay,kurucay,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4808356,37.1129157
Kuzey,kuzey,kuzey,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7954458,37.013339
Kölözler,kölözler,kolozler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7029197,36.9231093
Kömeçler,kömeçler,komecler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4316378,37.3706041
Köprüağzı,köprüağzı,kopruagzi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.021257,37.164767
Köprübaşı,köprübaşı,koprubasi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,38.0177235,36.4945044
Körhalo,körhalo,korhalo,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5456497,37.5551778
Körkocalar,körkocalar,korkocalar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.3825026,36.9216817
Körkuyu,körkuyu,korkuyu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4494388,37.2645845
Kösealiler,kösealiler,kosealiler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9514639,37.107048
Köseler,köseler,koseler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9465154,37.0680795
Kötekli,kötekli,kotekli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5852965,36.6091394
Kötühatice,kötühatice,kotuhatice,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1578534,36.5762318
Köyoba,köyoba,koyoba,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0650255,36.952997
Köyyeri,köyyeri,koyyeri,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1715046,36.6045005
Köşkerler,köşkerler,koskerler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7636989,37.0865362
Küllü,küllü,kullu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0579545,37.3175403
Kümbet,kümbet,kumbet,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,38.202104,37.2023248
Kürtbekirli,kürtbekirli,kurtbekirli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6219604,36.5984974
Küçük Cennetpınar,küçük cennetpınar,kucuk cennetpinar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2996141,37.0116644
Küçük Dehliz,küçük dehliz,kucuk dehliz,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4431641,37.1825021
Küçük Kutu,küçük kutu,kucuk kutu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8623453,36.3731474
Küçükrezzolar,küçükrezzolar,kucukrezzolar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.3693856,37.3522406
Kıllı,kıllı,killi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6537653,36.5512003
Kırkpınar,kırkpınar,kirkpinar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.3844404,37.4425638
Kısık,kısık,kisik,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6298916,37.3735191
Kıyılar,kıyılar,kiyilar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.9644426,37.4195575
Kızılca,kızılca,kizilca,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9835025,37.378012
Kızılcaoba,kızılcaoba,kizilcaoba,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,38.1922896,37.1950292
Kızılcıksuyu,kızılcıksuyu,kizilciksuyu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.148553,36.7193003
Kızıldağ,kızıldağ,kizildag,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9412874,36.758296
Kızılkaya,kızılkaya,kizilkaya,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.2683678,36.8356496
Kızıltaş,kızıltaş,kiziltas,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5485134,36.6409436
Kışla,kışla,kisla,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.868966,36.8387775
Maarif,maarif,maarif,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5841412,36.8462694
mahalle,mahalle,mahalle,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0781038,37.13925
Malatça,malatça,malatca,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1212657,37.0306431
Malik Ejder,malik ejder,malik ejder,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5642983,36.8981339
Mamara,mamara,mamara,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7123721,37.015479
Mağara,mağara,magara,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4269532,37.3991318
Mağralı Mah.,mağralı,magrali,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5908258,36.9196619
Mehmet Akif,mehmet akif,mehmet akif,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5650266,36.9476902
Mehmet Emin Arıkoğlu,mehmet emin arıkoğlu,mehmet emin arikoglu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5064622,37.3264104
Memolar,memolar,memolar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.2164805,36.8004362
Menderes,menderes,menderes,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.3471835,37.0081592
Menzioğlu,menzioğlu,menzioglu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.315309,36.9272785
Mercan,mercan,mercan,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6665053,36.6278594
Mercimektepe,mercimektepe,mercimektepe,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5831358,36.91125
Mevlana,mevlana,mevlana,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9819832,36.4628405
Meymenli,meymenli,meymenli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9708656,37.0392595
mezra,mezra,mezra,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2265022,37.0806538
Mimar Sinan,mimar sinan,mimar sinan,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5916822,36.8822633
Molla Gürani,molla gürani,molla gurani,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5755068,36.8986848
Mollauşağı,mollauşağı,mollausagi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4936242,36.5623461
Mullaarap,mullaarap,mullaarap,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.426445,37.3054293
Munsuz,munsuz,munsuz,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4482124,36.5285909
Muratlı,muratlı,muratli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9268185,36.9031257
Musalı,musalı,musali,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6476274,36.5414417
Musto,musto,musto,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5255476,37.5049503
Müdürler,müdürler,mudurler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6067283,36.7315853
Namık Kemal,namık kemal,namik kemal,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5731323,36.9513853
Narlı,narlı,narli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,quarter,37.3934028,37.1405717
Narlı Bahçelievler,narlı bahçelievler,narli bahcelievler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.3881038,37.1413844
Narlı Cumhuriyet,narlı cumhuriyet,narli cumhuriyet,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.3950595,37.1398824
Narlı İsmetpaşa,narlı i̇smetpaşa,narli i̇smetpasa,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.3939343,37.1452039
Narlıseki,narlıseki,narliseki,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8385616,36.6414645
Nasırlı,nasırlı,nasirli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5676065,37.3095999
Necip Fazıl,necip fazıl,necip fazil,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5892439,36.8967066
Numuneevler,numuneevler,numuneevler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2565842,36.7449213
Okkayası,okkayası,okkayasi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8859155,36.8179619
Orhangazi,orhangazi,orhangazi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,38.213738,37.2131395
Ormandibi,ormandibi,ormandibi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.002173,37.1308058
Ortaköy,orta,orta,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5425197,37.3003103
Orta İçmeler,orta i̇çmeler,orta i̇cmeler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.040719,37.194128
Ortaoba,ortaoba,ortaoba,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9532706,37.0027197
Oruç Reis,oruç reis,oruc reis,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5677275,36.8916227
Oruçlar,oruçlar,oruclar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1101018,36.9146594
Osman Gazi,osman gazi,osman gazi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5924282,36.9083209
Oynak,oynak,oynak,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7048167,36.9413725
Papasilo,papasilo,papasilo,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5223439,37.5092846
Payamlı,payamlı,payamli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.3350726,37.3621309
Pazaralanı,pazaralanı,pazaralani,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2871475,36.6720483
Piri Reis,piri reis,piri reis,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5746769,36.891079
Pörnek,pörnek,pornek,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0859933,37.043453
Pınarbaşı,pınarbaşı,pinarbasi,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.265457,37.1037148
Rasim Özdenören,rasim özdenören,rasim ozdenoren,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.6034772,36.8896403
Sahil,sahil,sahil,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7287536,36.976262
Sakarya,sakarya,sakarya,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5812519,36.9369497
Sakızlıhüyük,sakızlıhüyük,sakizlihuyuk,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.2842715,37.0536017
Salanın Suyu,salanın suyu,salanin suyu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.8732123,36.9377357
Sarıbıyıklı,sarıbıyıklı,saribiyikli,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4628412,36.3021905
Sarıgöl,sarıgöl,sarigol,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0182093,37.189473
Sarıgül,sarıgül,sarigul,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1152187,36.9266576
Sarıkızlar,sarıkızlar,sarikizlar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6038001,37.0329691
Sarılar,sarılar,sarilar,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.3013476,36.7489251
Sarımusalı,sarımusalı,sarimusali,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.6906867,36.9625917
Sarısırt,sarısırt,sarisirt,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4936742,36.6203626
Say,say,say,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.5475123,36.5047755
Saz,saz,saz,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9789683,37.0098991
Saçaklızade,saçaklızade,sacaklizade,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5963805,36.9063763
Selçuklu,selçuklu,selcuklu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1017245,36.9082931
Senir,senir,senir,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.4479448,36.41903
Sergen,sergen,sergen,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.4822733,36.7422151
Serintepe,serintepe,serintepe,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.5920384,36.9142122
Serinyol,serinyol,serinyol,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.7564812,37.0269168
Seyitaliler,seyitaliler,seyitaliler,Dulkadiroğlu,Kahramanmaraş,osm_overpass,suburb,37.9645834,37.4390995
Sisne,sisne,sisne,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,37.9455094,36.7076658
Soğucak,soğucak,sogucak,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.1387278,37.4230612
Soğuksu,soğuksu,soguksu,Dulkadiroğlu,Kahramanmaraş,osm_overpass,neighbourhood,38.0155578,36.5633647
